Update Date,File,Location,Field Updated,Old,New,Comments
1/20/2021,time_series_covid19_confirmed_US.csv,"Thurston, Washington, US",1/19/2021,5760,5805,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Unassigned, Washington, US",1/19/2021,1549,1459,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Wahkiakum, Washington, US",1/19/2021,62,63,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Walla Walla, Washington, US",1/19/2021,4102,4126,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Whatcom, Washington, US",1/19/2021,4885,4894,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Whitman, Washington, US",1/19/2021,2989,3019,Correct stale confirmed data
1/20/2021,time_series_covid19_confirmed_US.csv,"Yakima, Washington, US",1/19/2021,22988,23145,Correct stale confirmed data
1/20/2021,time_series_covid19_deaths_US.csv,"Deschutes, Oregon, US",1/19/2021,36,37,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Josephine, Oregon, US",1/19/2021,33,34,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Lane, Oregon, US",1/19/2021,109,110,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Washington, Oregon, US",1/19/2021,171,173,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Adams, Washington, US",1/19/2021,17,18,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Benton, Washington, US",1/19/2021,178,179,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Chelan, Washington, US",1/19/2021,42,43,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Clallam, Washington, US",1/19/2021,4,5,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Clark, Washington, US",1/19/2021,165,166,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Cowlitz, Washington, US",1/19/2021,34,35,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"King, Washington, US",1/19/2021,1152,1166,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Kitsap, Washington, US",1/19/2021,52,54,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Lewis, Washington, US",1/19/2021,36,32,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Okanogan, Washington, US",1/19/2021,30,32,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Pierce, Washington, US",1/19/2021,415,421,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Snohomish, Washington, US",1/19/2021,442,444,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Spokane, Washington, US",1/19/2021,415,420,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Thurston, Washington, US",1/19/2021,60,62,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Walla Walla, Washington, US",1/19/2021,44,45,Correct stale deaths data
1/20/2021,time_series_covid19_deaths_US.csv,"Whitman, Washington, US",1/19/2021,35,36,Correct stale deaths data
1/20/2021,time_series_covid19_confirmed_global.csv,US,1/19/2021,24253361,24256028,Correct US stale confirmed data
1/20/2021,time_series_covid19_deaths_global.csv,US,1/19/2021,401730,401772,Correct US stale deaths data
1/25/2021,time_series_covid19_deaths_global.csv,Sweden,1/5/2021,8985,8727,Correct stale data
1/25/2021,time_series_covid19_deaths_global.csv,Sweden,1/6/2021,8985,8727,Correct stale data
1/25/2021,time_series_covid19_deaths_global.csv,Sweden,1/7/2021,9262,8727,Correct stale data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/24/2021,1570,1571,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/25/2021,1570,1571,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/26/2021,1570,1572,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/27/2021,1570,1576,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/28/2021,1570,1576,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/29/2021,1570,1577,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/30/2021,1570,1580,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,1/31/2021,1570,1580,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,2/1/2021,1570,1581,Correct Nova Scotia stale confirmed data
2/3/2021,time_series_covid19_confirmed_global.csv,Canada,2/2/2021,1570,1582,Correct Nova Scotia stale confirmed data
2/8/2021,time_series_covid19_confirmed_global.csv,Canada,1/27/2021,22646,22794,"Correct Saskatchewan, Canada confirmed data"
2/8/2021,time_series_covid19_confirmed_global.csv,Canada,1/28/2021,22646,23038,"Correct Saskatchewan, Canada confirmed data"
2/8/2021,time_series_covid19_confirmed_global.csv,Canada,1/29/2021,22646,23366,"Correct Saskatchewan, Canada confirmed data"
2/8/2021,time_series_covid19_confirmed_global.csv,Canada,1/30/2021,22646,23626,"Correct Saskatchewan, Canada confirmed data"
2/8/2021,time_series_covid19_confirmed_global.csv,Canada,1/31/2021,22646,23864,"Correct Saskatchewan, Canada confirmed data"
2/8/2021,time_series_covid19_deaths_global.csv,Canada,1/27/2021,268,274,"Correct Saskatchewan, Canada deaths data"
2/8/2021,time_series_covid19_deaths_global.csv,Canada,1/28/2021,268,285,"Correct Saskatchewan, Canada deaths data"
2/8/2021,time_series_covid19_deaths_global.csv,Canada,1/29/2021,268,292,"Correct Saskatchewan, Canada deaths data"
2/8/2021,time_series_covid19_deaths_global.csv,Canada,1/30/2021,268,300,"Correct Saskatchewan, Canada deaths data"
2/8/2021,time_series_covid19_deaths_global.csv,Canada,1/31/2021,268,304,"Correct Saskatchewan, Canada deaths data"
2/15/2021,time_series_covid19_deaths_global.csv,Slovakia,2/14/2021,5812,5885,Correct Slovakia deaths data
2/15/2021,time_series_covid19_confirmed_global.csv,Slovakia,2/14/2021,276234,277682,Correct Slovakia cases data
2/15/2021,time_series_covid19_confirmed_global.csv,Ireland,1/28/2021,193645,192645,Correct Ireland data based on national reporting
2/16/2021,time_series_covid19_confirmed_US.csv,"Beadle, South Dakota, US",2/15/2021,2654,2655,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Brown, South Dakota, US",2/15/2021,5062,5066,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Charles Mix, South Dakota, US",2/15/2021,1248,1251,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Clay, South Dakota, US",2/15/2021,1773,1774,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Codington, South Dakota, US",2/15/2021,3872,3878,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Day, South Dakota, US",2/15/2021,640,641,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Grant, South Dakota, US",2/15/2021,944,945,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Gregory, South Dakota, US",2/15/2021,522,523,Correct stale confirmed data
2/16/2021,time_series_covid19_confirmed_US.csv,"Hamlin, South Dakota, US",2/15/2021,682,684,Correct stale confirmed data
